↬	ਸੱਜੇ ਪਾਸੇ ਦਾ ਤੀਰ ਲੂਪ
↭	ਖੱਬੇ ਸੱਜੇ ਪਾਸੇ ਦਾ ਤਰੰਗ ਤੀਰ
↯	ਹੇਠਾਂ ਵੱਲ ਵਲਾਵੇਂਦਾਰ ਤੀਰ
↰	ਉੱਪਰ ਵੱਲ ਤੀਰ ਦੀ ਨੋਕ ਖੱਬੇ ਪਾਸੇ
↱	ਉੱਪਰ ਵੱਲ ਤੀਰ ਦੀ ਨੋਕ ਸੱਜੇ ਪਾਸੇ
↲	ਹੇਠਾਂ ਵੱਲ ਤੀਰ ਦੀ ਨੋਕ ਖੱਬੇ ਪਾਸੇ
↳	ਹੇਠਾਂ ਵੱਲ ਤੀਰ ਦੀ ਨੋਕ ਸੱਜੇ ਪਾਸੇ
↴	ਸੱਜੇ ਪਾਸੇ ਦਾ ਤੀਰ ਦਾ ਕੋਨਾ ਹੇਠਾਂ ਵੱਲ
↵	ਹੇਠਾਂ ਵੱਲ ਤੀਰ ਦਾ ਕੋਨਾ ਖੱਬੇ ਪਾਸੇ
↶	ਘੜੀ ਦੀ ਉਲਟੀ ਦਿਸ਼ਾ ਵੱਲ ਸਿਖਰ ਦਾ ਅਰਧ ਚੱਕਰ ਵਾਲਾ ਤੀਰ
↷	ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵੱਲ ਸਿਖਰ ਦਾ ਅਰਧ ਚੱਕਰ ਵਾਲਾ ਤੀਰ
↸	ਉੱਤਰ ਪੱਛਮੀ ਪਾਸੇ ਲੰਬੀ ਤੀਰ ਪੱਟੀ
↹	ਖੱਬੇ ਪਾਸੇ ਦੀ ਤੀਰ ਪੱਟੀ ਉੱਤੇ ਸੱਜੇ ਪਾਸੇ ਦੀ ਤੀਰ ਪੱਟੀ
↺	ਘੜੀ ਦੀ ਉਲਟੀ ਦਿਸ਼ਾ ਵੱਲ ਖੁੱਲ੍ਹਾ ਚੱਕਰ ਵਾਲਾ ਤੀਰ
↻	ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵੱਲ ਖੁੱਲ੍ਹਾ ਚੱਕਰ ਵਾਲਾ ਤੀਰ
↼	ਖੱਬੇ ਪਾਸੇ ਦਾ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਉਪਰ ਵੱਲ
↽	ਖੱਬੇ ਪਾਸੇ ਦਾ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਹੇਠਾਂ ਵੱਲ
↾	ਉੱਪਰ ਵੱਲ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਸੱਜੇ ਪਾਸੇ
↿	ਉੱਪਰ ਵੱਲ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਖੱਬੇ ਪਾਸੇ
⇀	ਸੱਜੇ ਪਾਸੇ ਦਾ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਉਪਰ ਵੱਲ
⇁	ਸੱਜੇ ਪਾਸੇ ਦਾ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਹੇਠਾਂ ਵੱਲ
⇂	ਹੇਠਾਂ ਵੱਲ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਸੱਜੇ ਪਾਸੇ
⇃	ਹੇਠਾਂ ਵੱਲ ਭਾਲਾ ਤੀਰ ਦੀ ਨੋਕ ਖੱਬੇ ਪਾਸੇ
⇄	ਸੱਜੇ ਪਾਸੇ ਦੇ ਤੀਰ ਉੱਤੇ ਖੱਬੇ ਪਾਸੇ ਦਾ ਤੀਰ
⇅	ਉੱਪਰ, ਉੱਪਰ ਅਤੇ ਹੇਠਾਂ ਸੰਕੇਤ ਕਰਨ ਵਾਲੇ ਤੀਰ, ਉੱਪਰ ਵੱਲ ਸੰਕੇਤ ਕਰਨ ਵਾਲੇ ਅਤੇ ਹੇਠਾਂ ਵੱਲ ਸੰਕੇਤ ਕਰਨ ਵਾਲੇ ਤੀਰ, ਤੀਰ, ਹੇਠਾਂ
⇆	ਖੱਬੇ, ਤੀਰ, ਸੱਜਾ, ਸੱਜੇ-ਪਾਸੇ ਵੱਲ ਸੰਕੇਤ ਕਰਦੇ ਤੀਰ ਉੱਤੇ ਖੱਬੇ-ਸੰਕੇਤ
⇇	ਖੱਬੇ ਪਾਸੇ ਜੋੜੀ ਤੀਰ
⇈	ਉੱਪਰ ਵੱਲ ਜੋੜੀ ਤੀਰ
⇉	ਸੱਜੇ ਪਾਸੇ ਜੋੜੀ ਤੀਰ
⇊	ਹੇਠਾਂ ਵੱਲ ਜੋੜੀ ਤੀਰ
⇋	ਖੱਬੇ ਪਾਸੇ ਦੇ ਭਾਲੇ ਦੇ ਉੱਤੇ ਸੱਜੇ ਪਾਸੇ ਦਾ ਭਾਲਾ
⇌	ਸੱਜੇ ਪਾਸੇ ਦੇ ਭਾਲੇ ਦੇ ਉੱਤੇ ਖੱਬੇ ਪਾਸੇ ਦਾ ਭਾਲਾ
⇐	ਖੱਬੇ ਪਾਸੇ ਦੋ ਤੀਰ
⇍	ਖੱਬੇ ਪਾਸੇ ਦੋ ਤੀਰ ਸਟ੍ਰੋਕ
⇑	ਉੱਪਰ ਵੱਲ ਦੋ ਤੀਰ
⇒	ਸੱਜੇ ਪਾਸੇ ਦੋ ਤੀਰ
⇏	ਸੱਜੇ ਪਾਸੇ ਦੋ ਤੀਰ ਸਟ੍ਰੋਕ
⇓	ਹੇਠਾਂ ਵੱਲ ਦੋ ਤੀਰ
⇔	ਖੱਬੇ ਸੱਜੇ ਪਾਸੇ ਦੋ ਤੀਰ
⇎	ਖੱਬੇ ਸੱਜੇ ਪਾਸੇ ਦੋ ਤੀਰ ਸਟ੍ਰੋਕ
⇖	ਉੱਤਰ ਪੱਛਮੀ ਵੱਲ ਦੋ ਤੀਰ
⇗	ਉੱਤਰ ਪੂਰਬੀ ਵੱਲ ਦੋ ਤੀਰ
⇘	ਦੱਖਣ ਪੂਰਬੀ ਵੱਲ ਦੋ ਤੀਰ
⇙	ਦੱਖਣ ਪੱਛਮੀ ਵੱਲ ਦੋ ਤੀਰ
⇚	ਖੱਬੇ ਪਾਸੇ ਤੀਹਰਾ ਤੀਰ
⇛	ਸੱਜੇ ਪਾਸੇ ਤੀਹਰਾ ਤੀਰ
⇜	ਖੱਬੇ ਪਾਸੇ ਲਹਿਰੀਆ ਤੀਰ
⇝	ਸੱਜੇ ਪਾਸੇ ਲਹਿਰੀਆ ਤੀਰ
⇞	ਉਪਰ ਵੱਲ ਤੀਰ ਦੋ ਸਟ੍ਰੋਕ
⇟	ਹੇਠਾਂ ਵੱਲ ਤੀਰ ਦੋ ਸਟ੍ਰੋਕ
⇠	ਖੱਬੇ ਪਾਸੇ ਡੈਸ਼ ਦੇ ਨਾਲ ਤੀਰ
⇡	ਉੱਪਰ ਵੱਲ ਡੈਸ਼ ਦੇ ਨਾਲ ਤੀਰ
⇢	ਸੱਜੇ ਪਾਸੇ ਡੈਸ਼ ਦੇ ਨਾਲ ਤੀਰ
⇣	ਹੇਠਾਂ ਵੱਲ ਡੈਸ਼ ਦੇ ਨਾਲ ਤੀਰ
⇤	ਖੱਬੇ ਪਾਸੇ ਤੀਰ ਪੱਟੀ
⇥	ਸੱਜੇ ਪਾਸੇ ਤੀਰ ਪੱਟੀ
⇦	ਖੱਬੇ ਪਾਸੇ ਖੋਖਲਾ ਤੀਰ
⇧	ਉੱਪਰ ਵੱਲ ਖੋਖਲਾ ਤੀਰ
⇨	ਸੱਜੇ ਪਾਸੇ ਖੋਖਲਾ ਤੀਰ
⇩	ਹੇਠਾਂ ਵੱਲ ਖੋਖਲਾ ਤੀਰ
⇪	ਪੱਟੀ ਤੋਂ ਉੱਪਰ ਵੱਲ ਖੋਖਲਾ ਤੀਰ
⇵	ਹੇਠਾਂ ਵੱਲ ਤੀਰ ਖੱਬੇ ਪਾਸੇ ਤੇ ਉੱਪਰ ਵੱਲ ਤੀਰ
∀	ਸਭ ਲਈ
∂	ਅੰਸ਼ਕ ਅੰਤਰ
∃	ਮੌਜੂਦ ਹੈ
∅	ਖਾਲੀ ਸੈੱਟ
∆	ਤਿਕੋਣ, ਵਾਧਾ
∇	ਤਿਕੋਣ, ਨਾਬਲਾ
∈	ਤੱਤ, ਦਾ ਤੱਤ, ਸਦੱਸਤਾ, ਸ਼ਾਮਿਲ ਹੈ, ਸੈੱਟ
∉	ਤੱਤ ਨਹੀਂ
∋	ਮੈਂਬਰ ਦੇ ਰੂਪ ਵਿੱਚ ਸ਼ਾਮਲ
∎	ਐਂਡ ਪ੍ਰੂਫ
∏	ਐਨ-ਅਰੇ ਉਤਪਾਦ
∑	ਐਨ-ਅਰੇ ਸੰਖੇਪ
+	ਜਮ੍ਹਾ, ਜੋੜ, ਜੋੜ ਦਾ ਚਿੰਨ੍ਹ
±	ਜੋੜ-ਘਟਾਓ
÷	ਔਬਲਿਸ, ਭਾਗ, ਭਾਗ ਦਾ ਚਿੰਨ੍ਹ
×	ਗੁਣਾ, ਗੁਣਾ ਦਾ ਚਿੰਨ੍ਹ, ਵਾਰ
<	ਖੁੱਲ੍ਹਾ ਟੈਗ, ਟੈਗ, ਤੋਂ ਘੱਟ
≮	ਇਸ ਤੋਂ ਛੋਟਾ ਨਹੀਂ
=	ਬਰਾਬਰ, ਬਰਾਬਰ ਦਾ
≠	ਅਸਮਾਨਤਾ, ਨਾਬਰਾਬਰ, ਬਰਾਬਰ ਨਹੀਂ
>	ਟੈਗ, ਤੋਂ ਵੱਧ, ਬੰਦ ਟੈਗ
≯	ਇਸ ਤੋਂ ਵੱਡਾ ਨਹੀਂ
¬	ਨਕਾਰਾਤਮਕ, ਨਹੀਂ, ਨਾ
